train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.3,185.5,,,46.2,96.88335227266118,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-10-06T10:00:00Z,SIMULATED,375.0,303.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,147.3,204.0,,,56.7,91.66518146493311,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-11-07T10:00:00Z,SIMULATED,375.0,327.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.9,186.9,,,47.0,96.47888802996924,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-12-08T10:00:00Z,SIMULATED,375.0,305.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.3,185.5,,,46.2,96.90122894806984,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,375.0,303.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,143.1,194.5,,,51.4,94.31507334008208,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-02-10T10:00:00Z,SIMULATED,375.0,315.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.1,185.0,,,45.9,97.05440738207282,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,375.0,302.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,147.3,204.0,,,56.7,91.63731985570088,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-04-12T10:00:00Z,SIMULATED,375.0,327.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,140.2,187.6,,,47.4,96.27749316071927,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,375.0,306.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,141.5,190.7,,,49.2,95.3966607797388,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-06-14T10:00:00Z,SIMULATED,375.0,310.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,145.8,200.6,,,54.8,92.59483094817564,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-07-15T10:00:00Z,SIMULATED,375.0,322.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,144.0,196.6,,,52.6,93.72497557581504,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,375.0,317.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,169.6,218.5,,,48.9,95.53609215746476,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-09-17T10:00:00Z,SIMULATED,330.0,286.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,161.3,200.4,,,39.1,100.42529790178811,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-10-18T10:00:00Z,SIMULATED,330.0,266.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,157.9,192.7,,,34.8,102.588603897952,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-11-19T10:00:00Z,SIMULATED,330.0,257.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,166.4,211.7,,,45.3,97.36007270253594,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-12-20T10:00:00Z,SIMULATED,330.0,278.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.9,195.0,,,36.1,101.94433736944276,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-21T10:00:00Z,SIMULATED,330.0,260.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,163.4,205.1,,,41.7,99.16671895207146,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-02-22T10:00:00Z,SIMULATED,330.0,271.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,156.8,190.2,,,33.4,103.31960682032602,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-23T10:00:00Z,SIMULATED,330.0,255.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.1,193.1,,,35.0,102.48237498031276,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-04-24T10:00:00Z,SIMULATED,330.0,258.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,163.2,204.7,,,41.5,99.25397051942296,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-25T10:00:00Z,SIMULATED,330.0,271.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.6,194.3,,,35.7,102.16588334121091,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-06-26T10:00:00Z,SIMULATED,330.0,259.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,164.5,207.6,,,43.1,98.46252601976634,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-07-27T10:00:00Z,SIMULATED,330.0,274.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,154.6,185.0,,,30.4,104.7834356479478,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-28T10:00:00Z,SIMULATED,330.0,249.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,162.5,203.1,,,40.6,99.6905475005803,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-09-01T10:00:00Z,SIMULATED,330.0,269.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,167.3,213.6,,,46.3,96.8437011857704,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-10-02T10:00:00Z,SIMULATED,330.0,280.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,159.0,195.2,,,36.2,101.90938396374868,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-11-03T10:00:00Z,SIMULATED,330.0,260.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,166.7,212.4,,,45.7,97.170059952446,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-12-04T10:00:00Z,SIMULATED,330.0,279.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,160.8,199.3,,,38.5,100.77397571597406,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,330.0,265.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,160.5,198.6,,,38.1,100.95584500583507,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-02-06T10:00:00Z,SIMULATED,330.0,264.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,167.6,214.3,,,46.7,96.66443006326836,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,330.0,281.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,160.7,199.1,,,38.4,100.78601450048332,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-04-08T10:00:00Z,SIMULATED,330.0,264.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,163.9,206.2,,,42.3,98.83450853354084,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,330.0,272.6
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,165.4,209.5,,,44.1,97.951305372398,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-06-10T10:00:00Z,SIMULATED,330.0,276.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,160.1,197.7,,,37.6,101.18724326924664,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-07-11T10:00:00Z,SIMULATED,330.0,263.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,162.0,202.1,,,40.1,99.96995249757792,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,330.0,268.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,160.6,198.9,,,38.3,100.86113474090472,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-09-13T10:00:00Z,SIMULATED,330.0,264.6
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,164.3,207.1,,,42.8,98.584356532713,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-10-14T10:00:00Z,SIMULATED,330.0,273.6
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,159.2,195.7,,,36.5,101.7537015823294,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-11-15T10:00:00Z,SIMULATED,330.0,261.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,157.2,191.0,,,33.8,103.08052287475654,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-12-16T10:00:00Z,SIMULATED,330.0,255.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,166.3,211.5,,,45.2,97.39252166813804,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-17T10:00:00Z,SIMULATED,330.0,278.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.6,194.3,,,35.7,102.16602611348968,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-02-18T10:00:00Z,SIMULATED,330.0,259.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,166.8,212.5,,,45.7,97.13456393431149,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-19T10:00:00Z,SIMULATED,330.0,279.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,159.7,196.8,,,37.1,101.4385197040521,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-04-20T10:00:00Z,SIMULATED,330.0,262.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.9,195.0,,,36.1,101.92513145323912,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-21T10:00:00Z,SIMULATED,330.0,260.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,165.7,210.1,,,44.4,97.77643983301188,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-06-22T10:00:00Z,SIMULATED,330.0,276.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,162.6,203.3,,,40.7,99.64730688884656,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-07-23T10:00:00Z,SIMULATED,330.0,269.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,185.2,221.1,,,35.9,102.03384978617235,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,285.0,238.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,177.2,203.9,,,26.7,106.6470782362881,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-09-25T10:00:00Z,SIMULATED,285.0,222.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,177.4,204.3,,,26.9,106.53970528565596,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-10-26T10:00:00Z,SIMULATED,285.0,222.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,182.1,214.5,,,32.4,103.78780508337476,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-11-27T10:00:00Z,SIMULATED,285.0,232.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.1,199.2,,,24.1,107.93180936278144,LIGHT RAIN,32.0,1.5,4.0,MEDIUM,5.0,NONE,2024-12-28T10:00:00Z,SIMULATED,285.0,217.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,182.1,214.5,,,32.4,103.80173226686196,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,285.0,232.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,176.7,202.7,,,26.0,106.98790637824646,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-02-02T10:00:00Z,SIMULATED,285.0,220.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.5,200.2,,,24.7,107.66884919092077,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,285.0,218.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,184.5,219.6,,,35.1,102.4251823613288,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-04-04T10:00:00Z,SIMULATED,285.0,237.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,176.8,202.9,,,26.1,106.92883446335964,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,285.0,221.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,183.0,216.5,,,33.5,103.2550514470351,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-06-06T10:00:00Z,SIMULATED,285.0,234.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,174.5,197.9,,,23.4,108.28307224298432,CLEAR,23.2,0.0,9.0,MEDIUM,5.0,NONE,2024-07-07T10:00:00Z,SIMULATED,285.0,216.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.7,200.6,,,24.9,107.55512038505208,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,285.0,218.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,183.3,217.1,,,33.8,103.10888144050227,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-09-09T10:00:00Z,SIMULATED,285.0,234.6
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,179.5,209.0,,,29.5,105.2646654183762,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-10-10T10:00:00Z,SIMULATED,285.0,226.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,184.4,219.5,,,35.1,102.47302397310692,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-11-11T10:00:00Z,SIMULATED,285.0,237.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,178.5,206.7,,,28.2,105.89567564013792,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-12-12T10:00:00Z,SIMULATED,285.0,224.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,179.4,208.7,,,29.3,105.3345189849108,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-13T10:00:00Z,SIMULATED,285.0,226.6
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,186.1,223.0,,,36.9,101.55461189944052,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-02-14T10:00:00Z,SIMULATED,285.0,240.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,177.6,204.7,,,27.1,106.44355305461931,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,285.0,222.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,183.2,216.8,,,33.6,103.18466624861092,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-04-16T10:00:00Z,SIMULATED,285.0,234.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,179.0,207.8,,,28.8,105.59580940456526,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-17T10:00:00Z,SIMULATED,285.0,225.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,177.6,204.8,,,27.2,106.41644284490378,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-06-18T10:00:00Z,SIMULATED,285.0,222.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,182.9,216.3,,,33.4,103.30959904787542,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-07-19T10:00:00Z,SIMULATED,285.0,233.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.9,201.0,,,25.1,107.44366460936914,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,285.0,219.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,182.7,215.8,,,33.1,103.473117606296,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-09-21T10:00:00Z,SIMULATED,285.0,233.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,176.3,201.8,,,25.5,107.2314311387995,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-10-22T10:00:00Z,SIMULATED,285.0,220.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.4,199.9,,,24.5,107.75366207850064,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-11-23T10:00:00Z,SIMULATED,285.0,218.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,180.6,211.3,,,30.7,104.6630539971742,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-12-24T10:00:00Z,SIMULATED,285.0,229.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,173.6,195.9,,,22.3,108.86870044447662,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-01-25T10:00:00Z,SIMULATED,285.0,214.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,185.9,222.5,,,36.6,101.68267029227805,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,285.0,239.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,178.0,205.6,,,27.6,106.20845207051951,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-27T10:00:00Z,SIMULATED,285.0,223.6
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,181.6,213.4,,,31.8,104.07595775828688,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,285.0,231.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,185.2,221.1,,,35.9,102.0479459735293,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,285.0,238.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,174.3,197.4,,,23.1,108.43316005047188,LIGHT RAIN,32.0,1.5,4.0,MEDIUM,5.0,NONE,2024-06-02T10:00:00Z,SIMULATED,285.0,215.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,217.5,258.9,,,41.4,99.31004662718048,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-07-03T10:00:00Z,SIMULATED,240.0,226.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,211.8,247.8,,,36.0,101.98313028157538,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-04T10:00:00Z,SIMULATED,240.0,217.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,204.8,233.9,,,29.1,105.44715750411012,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-09-05T10:00:00Z,SIMULATED,240.0,205.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,217.5,258.9,,,41.4,99.28818234407348,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-10-06T10:00:00Z,SIMULATED,240.0,226.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,214.0,252.1,,,38.1,100.94490278557456,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-11-07T10:00:00Z,SIMULATED,240.0,220.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,212.3,248.9,,,36.6,101.72402308338206,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-12-08T10:00:00Z,SIMULATED,240.0,218.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,208.8,241.9,,,33.1,103.43729109859912,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,240.0,212.3
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,207.4,239.1,,,31.7,104.1386506853806,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-02-10T10:00:00Z,SIMULATED,240.0,210.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,216.7,257.3,,,40.6,99.67502520113318,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,240.0,225.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,206.9,238.1,,,31.2,104.3805648737088,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-04-12T10:00:00Z,SIMULATED,240.0,209.2
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,217.3,258.5,,,41.2,99.4237010671497,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,240.0,226.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,207.5,239.3,,,31.8,104.09542916220266,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-06-14T10:00:00Z,SIMULATED,240.0,210.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,212.6,249.4,,,36.8,101.61754035858002,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-07-15T10:00:00Z,SIMULATED,240.0,218.5
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,216.2,256.4,,,40.2,99.89118031871767,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,240.0,224.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,211.5,247.2,,,35.7,102.14861396566772,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-09-17T10:00:00Z,SIMULATED,240.0,216.7
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,216.5,257.0,,,40.5,99.74845637034002,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-10-18T10:00:00Z,SIMULATED,240.0,224.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,208.6,241.5,,,32.9,103.54388216847092,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-11-19T10:00:00Z,SIMULATED,240.0,212.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,212.8,249.8,,,37.0,101.50849115818744,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-12-20T10:00:00Z,SIMULATED,240.0,218.9
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,221.0,265.5,,,44.5,97.73756337559684,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-21T10:00:00Z,SIMULATED,240.0,231.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,214.7,253.4,,,38.7,100.6251131866957,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-02-22T10:00:00Z,SIMULATED,240.0,221.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,216.7,257.3,,,40.6,99.69099778590478,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-23T10:00:00Z,SIMULATED,240.0,225.0
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,213.6,251.3,,,37.7,101.13560477527466,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-04-24T10:00:00Z,SIMULATED,240.0,220.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,208.3,240.9,,,32.6,103.719442490947,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-25T10:00:00Z,SIMULATED,240.0,211.4
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,218.0,259.8,,,41.8,99.09721169102396,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-06-26T10:00:00Z,SIMULATED,240.0,227.1
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,210.3,244.9,,,34.6,102.7096225302064,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-07-27T10:00:00Z,SIMULATED,240.0,214.8
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,215.8,255.6,,,39.8,100.09218685971383,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-28T10:00:00Z,SIMULATED,240.0,223.7
