TrainID,priority,TrainType,StationOrder,halt_time_minutes,distance_travelled_km,distance_remaining_km,speed_kmph,hour_of_day,is_peak_hour,DayOfWeek,is_weekend,temperature_c,rainfall_intensity_mmh,visibility_km,weather_risk_score,Weather,trains_in_section,preceding_delay_minutes,target_delay_minutes,target_congestion_level
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,99.3316095369298,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,26.9,41.3,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,102.73123159315624,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,22.4,34.5,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,104.16789813255096,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,20.6,31.7,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,101.91181312236716,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,23.5,36.2,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,102.72933395476102,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,22.5,34.5,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,100.49181514695887,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,25.4,39.0,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,103.55262997211905,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,21.4,32.9,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,102.88757097428146,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,22.2,34.2,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,100.65773342451537,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,25.1,38.7,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,101.29285140361449,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,24.3,37.4,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,98.04200789057425,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,28.5,43.9,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,104.05299007477507,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,20.7,31.9,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,103.91259323531675,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,20.9,32.2,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,98.08485316798661,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,28.5,43.8,HIGH
IR-12424,2,SUPERFAST,4,5.0,180.0,420.0,101.63446250084768,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,23.9,36.7,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.49127213299604,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,33.2,51.0,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.54232863467298,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,33.1,50.9,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,95.49873012940931,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,31.9,49.0,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.26985628907694,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,33.4,51.5,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.50860207096991,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,33.1,51.0,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,91.9769256092159,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,36.4,56.0,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,97.25177122391739,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,29.6,45.5,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,95.90797874059146,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,31.3,48.2,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.78653484409422,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,32.8,50.4,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,97.19200836572703,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,29.7,45.6,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,92.64892124660832,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,35.6,54.7,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.92120808661305,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,30.0,46.2,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.97214935937333,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,29.9,46.1,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,95.1516042008812,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,32.3,49.7,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,97.87053189935109,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,28.8,44.3,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,92.70238050339518,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,35.5,54.6,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.5982905939889,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,33.0,50.8,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.39594614361586,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,30.7,47.2,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.53328988711264,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,30.5,46.9,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,97.07204855175823,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,29.8,45.9,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,95.69717473675523,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,31.6,48.6,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,97.18940670652155,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,29.7,45.6,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.60378834849061,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,30.4,46.8,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,93.13122078291283,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,34.9,53.7,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.88335227266118,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,30.1,46.2,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,91.66518146493313,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,36.8,56.7,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.47888802996923,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,30.6,47.0,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.90122894806984,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,30.0,46.2,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,94.31507334008208,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,33.4,51.4,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,97.05440738207282,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,29.8,45.9,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,91.63731985570087,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,36.9,56.7,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,96.27749316071929,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,30.8,47.4,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,95.3966607797388,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,32.0,49.2,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,92.59483094817564,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,35.6,54.8,HIGH
IR-12424,2,SUPERFAST,5,5.0,225.0,375.0,93.72497557581504,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,34.2,52.6,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,95.53609215746475,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,31.8,48.9,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,100.42529790178811,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,25.4,39.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,102.588603897952,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,22.6,34.8,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,97.36007270253594,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,29.4,45.3,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,101.94433736944275,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,23.5,36.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,99.16671895207146,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,27.1,41.7,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,103.31960682032602,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,21.7,33.4,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,102.48237498031277,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,22.8,35.0,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,99.25397051942296,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,27.0,41.5,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,102.16588334121091,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,23.2,35.7,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,98.46252601976634,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,28.0,43.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,104.78343564794781,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,19.8,30.4,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,99.6905475005803,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,26.4,40.6,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,96.84370118577039,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,30.1,46.3,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,101.90938396374867,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,23.5,36.2,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,97.170059952446,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,29.7,45.7,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,100.77397571597406,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,25.0,38.5,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,100.95584500583507,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,24.8,38.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,96.66443006326836,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,30.3,46.7,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,100.78601450048332,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,25.0,38.4,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,98.83450853354083,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,27.5,42.3,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,97.951305372398,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,28.7,44.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,101.18724326924664,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,24.5,37.6,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,99.96995249757792,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,26.0,40.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,100.86113474090472,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,24.9,38.3,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,98.584356532713,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,27.8,42.8,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,101.7537015823294,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,23.7,36.5,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,103.08052287475654,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,22.0,33.8,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,97.39252166813803,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,29.4,45.2,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,102.16602611348968,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,23.2,35.7,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,97.13456393431149,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,29.7,45.7,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,101.4385197040521,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,24.1,37.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,101.92513145323913,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,23.5,36.1,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,97.77643983301189,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,28.9,44.4,HIGH
IR-12424,2,SUPERFAST,6,5.0,270.0,330.0,99.64730688884657,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,26.5,40.7,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,102.03384978617235,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,23.4,35.9,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.6470782362881,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,17.4,26.7,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.53970528565597,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,17.5,26.9,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.78780508337475,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,21.1,32.4,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,107.93180936278144,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,15.7,24.1,MEDIUM
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.80173226686195,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,21.1,32.4,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.98790637824646,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,16.9,26.0,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,107.66884919092075,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,16.0,24.7,MEDIUM
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,102.42518236132881,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,22.8,35.1,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.92883446335964,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,17.0,26.1,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.2550514470351,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,21.8,33.5,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,108.28307224298433,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,15.2,23.4,MEDIUM
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,107.55512038505209,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,16.2,24.9,MEDIUM
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.10888144050227,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,22.0,33.8,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,105.2646654183762,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,19.2,29.5,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,102.47302397310693,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,22.8,35.1,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,105.89567564013792,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,18.3,28.2,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,105.33451898491079,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,19.1,29.3,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,101.55461189944052,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,24.0,36.9,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.44355305461933,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,17.6,27.1,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.18466624861091,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,21.9,33.6,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,105.59580940456526,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,18.7,28.8,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.41644284490378,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,17.7,27.2,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.30959904787542,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,21.7,33.4,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,107.44366460936914,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,16.3,25.1,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,103.47311760629601,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,21.5,33.1,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,107.2314311387995,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,16.6,25.5,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,107.75366207850065,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,15.9,24.5,MEDIUM
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,104.6630539971742,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,19.9,30.7,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,108.86870044447662,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,14.5,22.3,MEDIUM
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,101.68267029227805,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,23.8,36.6,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,106.20845207051951,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,17.9,27.6,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,104.07595775828689,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,20.7,31.8,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,102.0479459735293,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,23.3,35.9,HIGH
IR-12424,2,SUPERFAST,7,5.0,315.0,285.0,108.43316005047188,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,15.0,23.1,MEDIUM
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.31004662718048,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,26.9,41.4,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,101.98313028157538,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,23.4,36.0,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,105.44715750411011,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,18.9,29.1,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.28818234407348,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,26.9,41.4,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,100.94490278557456,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,24.8,38.1,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,101.72402308338206,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,23.8,36.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,103.43729109859913,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,21.5,33.1,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,104.13865068538061,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,20.6,31.7,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.67502520113318,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,26.4,40.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,104.3805648737088,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,20.3,31.2,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.4237010671497,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,26.7,41.2,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,104.09542916220266,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,20.7,31.8,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,101.61754035858002,14,0,Wednesday,0,25.6,0.0,9.0,10,Clear,1,23.9,36.8,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.89118031871767,18,1,Wednesday,0,28.8,0.0,9.0,10,Clear,3,26.1,40.2,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,102.14861396566772,22,0,Wednesday,0,32.0,0.0,9.0,10,Clear,1,23.2,35.7,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.74845637034002,8,1,Thursday,0,20.8,0.0,1.5,65,Foggy,3,26.3,40.5,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,103.54388216847093,11,0,Thursday,0,23.2,1.5,4.0,40,Light Rain,1,21.4,32.9,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,101.50849115818743,14,0,Thursday,0,25.6,1.5,4.0,40,Light Rain,1,24.0,37.0,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,97.73756337559685,18,1,Thursday,0,28.8,1.5,4.0,40,Light Rain,3,28.9,44.5,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,100.6251131866957,22,0,Thursday,0,32.0,1.5,4.0,40,Light Rain,1,25.2,38.7,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.69099778590478,8,1,Friday,0,20.8,0.0,9.0,10,Clear,3,26.4,40.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,101.13560477527466,11,0,Friday,0,23.2,0.0,9.0,10,Clear,1,24.5,37.7,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,103.719442490947,14,0,Friday,0,25.6,0.0,9.0,10,Clear,1,21.2,32.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,99.09721169102397,18,1,Friday,0,28.8,0.0,9.0,10,Clear,3,27.2,41.8,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,102.70962253020639,22,0,Friday,0,32.0,0.0,9.0,10,Clear,1,22.5,34.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,100.09218685971383,8,1,Saturday,1,20.8,0.0,9.0,10,Clear,3,25.9,39.8,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,102.69772651930367,11,0,Saturday,1,23.2,0.0,9.0,10,Clear,1,22.5,34.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,105.90303890753118,14,0,Saturday,1,25.6,0.0,9.0,10,Clear,1,18.3,28.2,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,97.15444660575523,18,1,Saturday,1,28.8,0.0,9.0,10,Clear,3,29.7,45.7,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,103.20126766012133,22,0,Saturday,1,32.0,0.0,9.0,10,Clear,1,21.8,33.6,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,96.98606739349952,8,1,Sunday,1,20.8,0.0,1.5,65,Foggy,3,29.9,46.0,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,102.08375019056791,11,0,Sunday,1,23.2,1.5,4.0,40,Light Rain,1,23.3,35.8,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,102.03619305855707,14,0,Sunday,1,25.6,1.5,4.0,40,Light Rain,1,23.4,35.9,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,98.99501176780748,18,1,Sunday,1,28.8,1.5,4.0,40,Light Rain,3,27.3,42.0,HIGH
IR-12424,2,SUPERFAST,8,5.0,360.0,240.0,101.7577079264424,22,0,Sunday,1,32.0,1.5,4.0,40,Light Rain,1,23.7,36.5,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,98.98628510492321,8,1,Monday,0,20.8,0.0,1.5,65,Foggy,3,27.3,42.0,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,100.37069809615602,11,0,Monday,0,23.2,1.5,4.0,40,Light Rain,1,25.5,39.3,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,102.13308846937699,14,0,Monday,0,25.6,1.5,4.0,40,Light Rain,1,23.2,35.7,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,98.17619044088941,18,1,Monday,0,28.8,1.5,4.0,40,Light Rain,3,28.4,43.6,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,102.00611058090553,22,0,Monday,0,32.0,1.5,4.0,40,Light Rain,1,23.4,36.0,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,100.74167000648035,8,1,Tuesday,0,20.8,0.0,9.0,10,Clear,3,25.0,38.5,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,103.74733830658651,11,0,Tuesday,0,23.2,0.0,9.0,10,Clear,1,21.1,32.5,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,103.07276211655422,14,0,Tuesday,0,25.6,0.0,9.0,10,Clear,1,22.0,33.9,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,99.5465102661959,18,1,Tuesday,0,28.8,0.0,9.0,10,Clear,3,26.6,40.9,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,102.64539722330868,22,0,Tuesday,0,32.0,0.0,9.0,10,Clear,1,22.6,34.7,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,99.08749835659347,8,1,Wednesday,0,20.8,0.0,9.0,10,Clear,3,27.2,41.8,HIGH
IR-12424,2,SUPERFAST,9,5.0,405.0,195.0,101.56516200909714,11,0,Wednesday,0,23.2,0.0,9.0,10,Clear,1,24.0,36.9,HIGH
